2025-09-19 13:57:35 status unpacked libclone-perl:amd64 0.46-1
2025-09-19 13:57:35 status half-configured libclone-perl:amd64 0.46-1
2025-09-19 13:57:35 status installed libclone-perl:amd64 0.46-1
2025-09-19 13:57:35 configure libhtml-tagset-perl:all 3.20-6 <none>
2025-09-19 13:57:35 status unpacked libhtml-tagset-perl:all 3.20-6
2025-09-19 13:57:35 status half-configured libhtml-tagset-perl:all 3.20-6
2025-09-19 13:57:35 status installed libhtml-tagset-perl:all 3.20-6
2025-09-19 13:57:35 configure libauthen-sasl-perl:all 2.1600-3 <none>
2025-09-19 13:57:35 status unpacked libauthen-sasl-perl:all 2.1600-3
2025-09-19 13:57:35 status half-configured libauthen-sasl-perl:all 2.1600-3
2025-09-19 13:57:35 status installed libauthen-sasl-perl:all 2.1600-3
2025-09-19 13:57:35 configure liblwp-mediatypes-perl:all 6.04-2 <none>
2025-09-19 13:57:35 status unpacked liblwp-mediatypes-perl:all 6.04-2
2025-09-19 13:57:35 status half-configured liblwp-mediatypes-perl:all 6.04-2
2025-09-19 13:57:35 status installed liblwp-mediatypes-perl:all 6.04-2
2025-09-19 13:57:35 configure libtry-tiny-perl:all 0.31-2 <none>
2025-09-19 13:57:35 status unpacked libtry-tiny-perl:all 0.31-2
2025-09-19 13:57:35 status half-configured libtry-tiny-perl:all 0.31-2
2025-09-19 13:57:35 status installed libtry-tiny-perl:all 0.31-2
2025-09-19 13:57:35 configure libnet-http-perl:all 6.22-1 <none>
2025-09-19 13:57:35 status unpacked libnet-http-perl:all 6.22-1
2025-09-19 13:57:35 status half-configured libnet-http-perl:all 6.22-1
2025-09-19 13:57:35 status installed libnet-http-perl:all 6.22-1
2025-09-19 13:57:35 configure libencode-locale-perl:all 1.05-3 <none>
2025-09-19 13:57:35 status unpacked libencode-locale-perl:all 1.05-3
2025-09-19 13:57:35 status half-configured libencode-locale-perl:all 1.05-3
2025-09-19 13:57:35 status installed libencode-locale-perl:all 1.05-3
2025-09-19 13:57:35 configure libtext-csv-xs-perl:amd64 1.49-1 <none>
2025-09-19 13:57:35 status unpacked libtext-csv-xs-perl:amd64 1.49-1
2025-09-19 13:57:35 status half-configured libtext-csv-xs-perl:amd64 1.49-1
2025-09-19 13:57:35 status installed libtext-csv-xs-perl:amd64 1.49-1
2025-09-19 13:57:35 configure libwww-robotrules-perl:all 6.02-1 <none>
2025-09-19 13:57:35 status unpacked libwww-robotrules-perl:all 6.02-1
2025-09-19 13:57:35 status half-configured libwww-robotrules-perl:all 6.02-1
2025-09-19 13:57:35 status installed libwww-robotrules-perl:all 6.02-1
2025-09-19 13:57:35 configure libhtml-parser-perl:amd64 3.81-1 <none>
2025-09-19 13:57:35 status unpacked libhtml-parser-perl:amd64 3.81-1
2025-09-19 13:57:35 status half-configured libhtml-parser-perl:amd64 3.81-1
2025-09-19 13:57:35 status installed libhtml-parser-perl:amd64 3.81-1
2025-09-19 13:57:35 configure libio-socket-ssl-perl:all 2.081-2 <none>
2025-09-19 13:57:35 status unpacked libio-socket-ssl-perl:all 2.081-2
2025-09-19 13:57:35 status half-configured libio-socket-ssl-perl:all 2.081-2
2025-09-19 13:57:35 status installed libio-socket-ssl-perl:all 2.081-2
2025-09-19 13:57:35 configure libhttp-message-perl:all 6.44-1 <none>
2025-09-19 13:57:35 status unpacked libhttp-message-perl:all 6.44-1
2025-09-19 13:57:35 status half-configured libhttp-message-perl:all 6.44-1
2025-09-19 13:57:35 status installed libhttp-message-perl:all 6.44-1
2025-09-19 13:57:35 configure libhtml-form-perl:all 6.11-1 <none>
2025-09-19 13:57:35 status unpacked libhtml-form-perl:all 6.11-1
2025-09-19 13:57:35 status half-configured libhtml-form-perl:all 6.11-1
2025-09-19 13:57:35 status installed libhtml-form-perl:all 6.11-1
2025-09-19 13:57:35 configure libhttp-negotiate-perl:all 6.01-2 <none>
2025-09-19 13:57:35 status unpacked libhttp-negotiate-perl:all 6.01-2
2025-09-19 13:57:35 status half-configured libhttp-negotiate-perl:all 6.01-2
2025-09-19 13:57:35 status installed libhttp-negotiate-perl:all 6.01-2
2025-09-19 13:57:35 configure libhttp-cookies-perl:all 6.10-1 <none>
2025-09-19 13:57:35 status unpacked libhttp-cookies-perl:all 6.10-1
2025-09-19 13:57:35 status half-configured libhttp-cookies-perl:all 6.10-1
2025-09-19 13:57:35 status installed libhttp-cookies-perl:all 6.10-1
2025-09-19 13:57:35 configure libhtml-tree-perl:all 5.07-3 <none>
2025-09-19 13:57:35 status unpacked libhtml-tree-perl:all 5.07-3
2025-09-19 13:57:35 status half-configured libhtml-tree-perl:all 5.07-3
2025-09-19 13:57:35 status installed libhtml-tree-perl:all 5.07-3
2025-09-19 13:57:35 configure libhtml-format-perl:all 2.16-2 <none>
2025-09-19 13:57:35 status unpacked libhtml-format-perl:all 2.16-2
2025-09-19 13:57:35 status half-configured libhtml-format-perl:all 2.16-2
2025-09-19 13:57:35 status installed libhtml-format-perl:all 2.16-2
2025-09-19 13:57:35 configure libnet-smtp-ssl-perl:all 1.04-2 <none>
2025-09-19 13:57:35 status unpacked libnet-smtp-ssl-perl:all 1.04-2
2025-09-19 13:57:35 status half-configured libnet-smtp-ssl-perl:all 1.04-2
2025-09-19 13:57:35 status installed libnet-smtp-ssl-perl:all 1.04-2
2025-09-19 13:57:35 configure libmailtools-perl:all 2.21-2 <none>
2025-09-19 13:57:35 status unpacked libmailtools-perl:all 2.21-2
2025-09-19 13:57:35 status half-configured libmailtools-perl:all 2.21-2
2025-09-19 13:57:35 status installed libmailtools-perl:all 2.21-2
2025-09-19 13:57:35 configure libhttp-daemon-perl:all 6.16-1 <none>
2025-09-19 13:57:35 status unpacked libhttp-daemon-perl:all 6.16-1
2025-09-19 13:57:35 status half-configured libhttp-daemon-perl:all 6.16-1
2025-09-19 13:57:35 status installed libhttp-daemon-perl:all 6.16-1
2025-09-19 13:57:35 configure liblwp-protocol-https-perl:all 6.10-1 <none>
2025-09-19 13:57:35 status unpacked liblwp-protocol-https-perl:all 6.10-1
2025-09-19 13:57:35 status half-configured liblwp-protocol-https-perl:all 6.10-1
2025-09-19 13:57:35 status installed liblwp-protocol-https-perl:all 6.10-1
2025-09-19 13:57:35 configure libwww-perl:all 6.68-1 <none>
2025-09-19 13:57:35 status unpacked libwww-perl:all 6.68-1
2025-09-19 13:57:35 status half-configured libwww-perl:all 6.68-1
2025-09-19 13:57:35 status installed libwww-perl:all 6.68-1
2025-09-19 13:57:35 configure ieee-data:all 20220827.1 <none>
2025-09-19 13:57:35 status unpacked ieee-data:all 20220827.1
2025-09-19 13:57:35 status half-configured ieee-data:all 20220827.1
2025-09-19 13:57:35 status installed ieee-data:all 20220827.1
2025-09-19 13:57:35 trigproc libc-bin:amd64 2.36-9+deb12u13 <none>
2025-09-19 13:57:35 status half-configured libc-bin:amd64 2.36-9+deb12u13
2025-09-19 13:57:35 status installed libc-bin:amd64 2.36-9+deb12u13
2025-09-19 13:57:35 trigproc ca-certificates:all 20230311+deb12u1 <none>
2025-09-19 13:57:35 status half-configured ca-certificates:all 20230311+deb12u1
2025-09-19 13:57:36 status installed ca-certificates:all 20230311+deb12u1
2025-09-19 14:08:33 startup archives unpack
2025-09-19 14:08:33 install libdbus-1-3:amd64 <none> 1.14.10-1~deb12u1
2025-09-19 14:08:33 status triggers-pending libc-bin:amd64 2.36-9+deb12u13
2025-09-19 14:08:33 status half-installed libdbus-1-3:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:33 status unpacked libdbus-1-3:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:33 install dbus-bin:amd64 <none> 1.14.10-1~deb12u1
2025-09-19 14:08:33 status half-installed dbus-bin:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:33 status unpacked dbus-bin:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:33 install dbus-session-bus-common:all <none> 1.14.10-1~deb12u1
2025-09-19 14:08:33 status half-installed dbus-session-bus-common:all 1.14.10-1~deb12u1
2025-09-19 14:08:33 status unpacked dbus-session-bus-common:all 1.14.10-1~deb12u1
2025-09-19 14:08:33 install libapparmor1:amd64 <none> 3.0.8-3
2025-09-19 14:08:33 status half-installed libapparmor1:amd64 3.0.8-3
2025-09-19 14:08:33 status unpacked libapparmor1:amd64 3.0.8-3
2025-09-19 14:08:33 install libexpat1:amd64 <none> 2.5.0-1+deb12u2
2025-09-19 14:08:33 status half-installed libexpat1:amd64 2.5.0-1+deb12u2
2025-09-19 14:08:33 status unpacked libexpat1:amd64 2.5.0-1+deb12u2
2025-09-19 14:08:33 install dbus-daemon:amd64 <none> 1.14.10-1~deb12u1
2025-09-19 14:08:33 status half-installed dbus-daemon:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:33 status unpacked dbus-daemon:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:33 install dbus-system-bus-common:all <none> 1.14.10-1~deb12u1
2025-09-19 14:08:33 status half-installed dbus-system-bus-common:all 1.14.10-1~deb12u1
2025-09-19 14:08:33 status unpacked dbus-system-bus-common:all 1.14.10-1~deb12u1
2025-09-19 14:08:34 install dbus:amd64 <none> 1.14.10-1~deb12u1
2025-09-19 14:08:34 status half-installed dbus:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:34 status unpacked dbus:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:34 install perl-modules-5.36:all <none> 5.36.0-7+deb12u3
2025-09-19 14:08:34 status half-installed perl-modules-5.36:all 5.36.0-7+deb12u3
2025-09-19 14:08:34 status unpacked perl-modules-5.36:all 5.36.0-7+deb12u3
2025-09-19 14:08:34 install libgdbm6:amd64 <none> 1.23-3
2025-09-19 14:08:34 status half-installed libgdbm6:amd64 1.23-3
2025-09-19 14:08:34 status unpacked libgdbm6:amd64 1.23-3
2025-09-19 14:08:34 install libgdbm-compat4:amd64 <none> 1.23-3
2025-09-19 14:08:34 status half-installed libgdbm-compat4:amd64 1.23-3
2025-09-19 14:08:34 status unpacked libgdbm-compat4:amd64 1.23-3
2025-09-19 14:08:34 install libperl5.36:amd64 <none> 5.36.0-7+deb12u3
2025-09-19 14:08:34 status half-installed libperl5.36:amd64 5.36.0-7+deb12u3
2025-09-19 14:08:34 status unpacked libperl5.36:amd64 5.36.0-7+deb12u3
2025-09-19 14:08:34 install perl:amd64 <none> 5.36.0-7+deb12u3
2025-09-19 14:08:34 status half-installed perl:amd64 5.36.0-7+deb12u3
2025-09-19 14:08:34 status unpacked perl:amd64 5.36.0-7+deb12u3
2025-09-19 14:08:34 install netbase:all <none> 6.4
2025-09-19 14:08:34 status half-installed netbase:all 6.4
2025-09-19 14:08:34 status unpacked netbase:all 6.4
2025-09-19 14:08:35 install libmnl0:amd64 <none> 1.0.4-3
2025-09-19 14:08:35 status half-installed libmnl0:amd64 1.0.4-3
2025-09-19 14:08:35 status unpacked libmnl0:amd64 1.0.4-3
2025-09-19 14:08:35 install libnfnetlink0:amd64 <none> 1.0.2-2
2025-09-19 14:08:35 status half-installed libnfnetlink0:amd64 1.0.2-2
2025-09-19 14:08:35 status unpacked libnfnetlink0:amd64 1.0.2-2
2025-09-19 14:08:35 install libnetfilter-conntrack3:amd64 <none> 1.0.9-3
2025-09-19 14:08:35 status half-installed libnetfilter-conntrack3:amd64 1.0.9-3
2025-09-19 14:08:35 status unpacked libnetfilter-conntrack3:amd64 1.0.9-3
2025-09-19 14:08:35 install libjansson4:amd64 <none> 2.14-2
2025-09-19 14:08:35 status half-installed libjansson4:amd64 2.14-2
2025-09-19 14:08:35 status unpacked libjansson4:amd64 2.14-2
2025-09-19 14:08:35 install libnftnl11:amd64 <none> 1.2.4-2
2025-09-19 14:08:35 status half-installed libnftnl11:amd64 1.2.4-2
2025-09-19 14:08:35 status unpacked libnftnl11:amd64 1.2.4-2
2025-09-19 14:08:35 install libxtables12:amd64 <none> 1.8.9-2
2025-09-19 14:08:35 status half-installed libxtables12:amd64 1.8.9-2
2025-09-19 14:08:35 status unpacked libxtables12:amd64 1.8.9-2
2025-09-19 14:08:35 install libnftables1:amd64 <none> 1.0.6-2+deb12u2
2025-09-19 14:08:35 status half-installed libnftables1:amd64 1.0.6-2+deb12u2
2025-09-19 14:08:35 status unpacked libnftables1:amd64 1.0.6-2+deb12u2
2025-09-19 14:08:35 install dnsmasq-base:amd64 <none> 2.90-4~deb12u1
2025-09-19 14:08:35 status half-installed dnsmasq-base:amd64 2.90-4~deb12u1
2025-09-19 14:08:35 status unpacked dnsmasq-base:amd64 2.90-4~deb12u1
2025-09-19 14:08:35 install runit-helper:all <none> 2.15.2
2025-09-19 14:08:35 status half-installed runit-helper:all 2.15.2
2025-09-19 14:08:35 status unpacked runit-helper:all 2.15.2
2025-09-19 14:08:35 install dnsmasq:all <none> 2.90-4~deb12u1
2025-09-19 14:08:35 status half-installed dnsmasq:all 2.90-4~deb12u1
2025-09-19 14:08:36 status unpacked dnsmasq:all 2.90-4~deb12u1
2025-09-19 14:08:36 install libssl3:amd64 <none> 3.0.17-1~deb12u2
2025-09-19 14:08:36 status half-installed libssl3:amd64 3.0.17-1~deb12u2
2025-09-19 14:08:36 status unpacked libssl3:amd64 3.0.17-1~deb12u2
2025-09-19 14:08:36 install openssl:amd64 <none> 3.0.17-1~deb12u2
2025-09-19 14:08:36 status half-installed openssl:amd64 3.0.17-1~deb12u2
2025-09-19 14:08:36 status unpacked openssl:amd64 3.0.17-1~deb12u2
2025-09-19 14:08:36 install ca-certificates:all <none> 20230311+deb12u1
2025-09-19 14:08:36 status half-installed ca-certificates:all 20230311+deb12u1
2025-09-19 14:08:36 status unpacked ca-certificates:all 20230311+deb12u1
2025-09-19 14:08:36 install libpcap0.8:amd64 <none> 1.10.3-1
2025-09-19 14:08:36 status half-installed libpcap0.8:amd64 1.10.3-1
2025-09-19 14:08:36 status unpacked libpcap0.8:amd64 1.10.3-1
2025-09-19 14:08:36 install arp-scan:amd64 <none> 1.10.0-2
2025-09-19 14:08:36 status half-installed arp-scan:amd64 1.10.0-2
2025-09-19 14:08:36 status unpacked arp-scan:amd64 1.10.0-2
2025-09-19 14:08:36 install dns-root-data:all <none> 2024071801~deb12u1
2025-09-19 14:08:36 status half-installed dns-root-data:all 2024071801~deb12u1
2025-09-19 14:08:36 status unpacked dns-root-data:all 2024071801~deb12u1
2025-09-19 14:08:36 install libencode-locale-perl:all <none> 1.05-3
2025-09-19 14:08:36 status half-installed libencode-locale-perl:all 1.05-3
2025-09-19 14:08:36 status unpacked libencode-locale-perl:all 1.05-3
2025-09-19 14:08:36 install libtimedate-perl:all <none> 2.3300-2
2025-09-19 14:08:36 status half-installed libtimedate-perl:all 2.3300-2
2025-09-19 14:08:36 status unpacked libtimedate-perl:all 2.3300-2
2025-09-19 14:08:36 install libhttp-date-perl:all <none> 6.05-2
2025-09-19 14:08:36 status half-installed libhttp-date-perl:all 6.05-2
2025-09-19 14:08:36 status unpacked libhttp-date-perl:all 6.05-2
2025-09-19 14:08:36 install libfile-listing-perl:all <none> 6.15-1
2025-09-19 14:08:36 status half-installed libfile-listing-perl:all 6.15-1
2025-09-19 14:08:36 status unpacked libfile-listing-perl:all 6.15-1
2025-09-19 14:08:37 install libhtml-tagset-perl:all <none> 3.20-6
2025-09-19 14:08:37 status half-installed libhtml-tagset-perl:all 3.20-6
2025-09-19 14:08:37 status unpacked libhtml-tagset-perl:all 3.20-6
2025-09-19 14:08:37 install libregexp-ipv6-perl:all <none> 0.03-3
2025-09-19 14:08:37 status half-installed libregexp-ipv6-perl:all 0.03-3
2025-09-19 14:08:37 status unpacked libregexp-ipv6-perl:all 0.03-3
2025-09-19 14:08:37 install liburi-perl:all <none> 5.17-1
2025-09-19 14:08:37 status half-installed liburi-perl:all 5.17-1
2025-09-19 14:08:37 status unpacked liburi-perl:all 5.17-1
2025-09-19 14:08:37 install libhtml-parser-perl:amd64 <none> 3.81-1
2025-09-19 14:08:37 status half-installed libhtml-parser-perl:amd64 3.81-1
2025-09-19 14:08:37 status unpacked libhtml-parser-perl:amd64 3.81-1
2025-09-19 14:08:37 install libhtml-tree-perl:all <none> 5.07-3
2025-09-19 14:08:37 status half-installed libhtml-tree-perl:all 5.07-3
2025-09-19 14:08:37 status unpacked libhtml-tree-perl:all 5.07-3
2025-09-19 14:08:37 install libclone-perl:amd64 <none> 0.46-1
2025-09-19 14:08:37 status half-installed libclone-perl:amd64 0.46-1
2025-09-19 14:08:37 status unpacked libclone-perl:amd64 0.46-1
2025-09-19 14:08:37 install libencode-perl:amd64 <none> 3.19-1+b1
2025-09-19 14:08:37 status half-installed libencode-perl:amd64 3.19-1+b1
2025-09-19 14:08:37 status unpacked libencode-perl:amd64 3.19-1+b1
2025-09-19 14:08:37 install libio-html-perl:all <none> 1.004-3
2025-09-19 14:08:37 status half-installed libio-html-perl:all 1.004-3
2025-09-19 14:08:37 status unpacked libio-html-perl:all 1.004-3
2025-09-19 14:08:37 install liblwp-mediatypes-perl:all <none> 6.04-2
2025-09-19 14:08:37 status half-installed liblwp-mediatypes-perl:all 6.04-2
2025-09-19 14:08:37 status unpacked liblwp-mediatypes-perl:all 6.04-2
2025-09-19 14:08:37 install libhttp-message-perl:all <none> 6.44-1
2025-09-19 14:08:37 status half-installed libhttp-message-perl:all 6.44-1
2025-09-19 14:08:37 status unpacked libhttp-message-perl:all 6.44-1
2025-09-19 14:08:37 install libhttp-cookies-perl:all <none> 6.10-1
2025-09-19 14:08:37 status half-installed libhttp-cookies-perl:all 6.10-1
2025-09-19 14:08:37 status unpacked libhttp-cookies-perl:all 6.10-1
2025-09-19 14:08:37 install libhttp-negotiate-perl:all <none> 6.01-2
2025-09-19 14:08:37 status half-installed libhttp-negotiate-perl:all 6.01-2
2025-09-19 14:08:37 status unpacked libhttp-negotiate-perl:all 6.01-2
2025-09-19 14:08:38 install perl-openssl-defaults:amd64 <none> 7+b1
2025-09-19 14:08:38 status half-installed perl-openssl-defaults:amd64 7+b1
2025-09-19 14:08:38 status unpacked perl-openssl-defaults:amd64 7+b1
2025-09-19 14:08:38 install libnet-ssleay-perl:amd64 <none> 1.92-2+b1
2025-09-19 14:08:38 status half-installed libnet-ssleay-perl:amd64 1.92-2+b1
2025-09-19 14:08:38 status unpacked libnet-ssleay-perl:amd64 1.92-2+b1
2025-09-19 14:08:38 install libio-socket-ssl-perl:all <none> 2.081-2
2025-09-19 14:08:38 status half-installed libio-socket-ssl-perl:all 2.081-2
2025-09-19 14:08:38 status unpacked libio-socket-ssl-perl:all 2.081-2
2025-09-19 14:08:38 install libnet-http-perl:all <none> 6.22-1
2025-09-19 14:08:38 status half-installed libnet-http-perl:all 6.22-1
2025-09-19 14:08:38 status unpacked libnet-http-perl:all 6.22-1
2025-09-19 14:08:38 install liblwp-protocol-https-perl:all <none> 6.10-1
2025-09-19 14:08:38 status half-installed liblwp-protocol-https-perl:all 6.10-1
2025-09-19 14:08:38 status unpacked liblwp-protocol-https-perl:all 6.10-1
2025-09-19 14:08:38 install libtry-tiny-perl:all <none> 0.31-2
2025-09-19 14:08:38 status half-installed libtry-tiny-perl:all 0.31-2
2025-09-19 14:08:38 status unpacked libtry-tiny-perl:all 0.31-2
2025-09-19 14:08:38 install libwww-robotrules-perl:all <none> 6.02-1
2025-09-19 14:08:38 status half-installed libwww-robotrules-perl:all 6.02-1
2025-09-19 14:08:38 status unpacked libwww-robotrules-perl:all 6.02-1
2025-09-19 14:08:38 install libwww-perl:all <none> 6.68-1
2025-09-19 14:08:38 status half-installed libwww-perl:all 6.68-1
2025-09-19 14:08:38 status unpacked libwww-perl:all 6.68-1
2025-09-19 14:08:38 install ieee-data:all <none> 20220827.1
2025-09-19 14:08:38 status half-installed ieee-data:all 20220827.1
2025-09-19 14:08:38 status unpacked ieee-data:all 20220827.1
2025-09-19 14:08:38 install libauthen-sasl-perl:all <none> 2.1600-3
2025-09-19 14:08:38 status half-installed libauthen-sasl-perl:all 2.1600-3
2025-09-19 14:08:38 status unpacked libauthen-sasl-perl:all 2.1600-3
2025-09-19 14:08:38 install libdata-dump-perl:all <none> 1.25-1
2025-09-19 14:08:38 status half-installed libdata-dump-perl:all 1.25-1
2025-09-19 14:08:38 status unpacked libdata-dump-perl:all 1.25-1
2025-09-19 14:08:38 install libfont-afm-perl:all <none> 1.20-4
2025-09-19 14:08:38 status half-installed libfont-afm-perl:all 1.20-4
2025-09-19 14:08:38 status unpacked libfont-afm-perl:all 1.20-4
2025-09-19 14:08:39 install libhtml-form-perl:all <none> 6.11-1
2025-09-19 14:08:39 status half-installed libhtml-form-perl:all 6.11-1
2025-09-19 14:08:39 status unpacked libhtml-form-perl:all 6.11-1
2025-09-19 14:08:39 install libhtml-format-perl:all <none> 2.16-2
2025-09-19 14:08:39 status half-installed libhtml-format-perl:all 2.16-2
2025-09-19 14:08:39 status unpacked libhtml-format-perl:all 2.16-2
2025-09-19 14:08:39 install libhttp-daemon-perl:all <none> 6.16-1
2025-09-19 14:08:39 status half-installed libhttp-daemon-perl:all 6.16-1
2025-09-19 14:08:39 status unpacked libhttp-daemon-perl:all 6.16-1
2025-09-19 14:08:39 install libnet-smtp-ssl-perl:all <none> 1.04-2
2025-09-19 14:08:39 status half-installed libnet-smtp-ssl-perl:all 1.04-2
2025-09-19 14:08:39 status unpacked libnet-smtp-ssl-perl:all 1.04-2
2025-09-19 14:08:39 install libmailtools-perl:all <none> 2.21-2
2025-09-19 14:08:39 status half-installed libmailtools-perl:all 2.21-2
2025-09-19 14:08:39 status unpacked libmailtools-perl:all 2.21-2
2025-09-19 14:08:39 install libtext-csv-perl:all <none> 2.02-2
2025-09-19 14:08:39 status half-installed libtext-csv-perl:all 2.02-2
2025-09-19 14:08:39 status unpacked libtext-csv-perl:all 2.02-2
2025-09-19 14:08:39 install libtext-csv-xs-perl:amd64 <none> 1.49-1
2025-09-19 14:08:39 status half-installed libtext-csv-xs-perl:amd64 1.49-1
2025-09-19 14:08:39 status unpacked libtext-csv-xs-perl:amd64 1.49-1
2025-09-19 14:08:39 startup packages configure
2025-09-19 14:08:39 configure libexpat1:amd64 2.5.0-1+deb12u2 <none>
2025-09-19 14:08:39 status unpacked libexpat1:amd64 2.5.0-1+deb12u2
2025-09-19 14:08:39 status half-configured libexpat1:amd64 2.5.0-1+deb12u2
2025-09-19 14:08:39 status installed libexpat1:amd64 2.5.0-1+deb12u2
2025-09-19 14:08:39 configure runit-helper:all 2.15.2 <none>
2025-09-19 14:08:39 status unpacked runit-helper:all 2.15.2
2025-09-19 14:08:39 status half-configured runit-helper:all 2.15.2
2025-09-19 14:08:39 status installed runit-helper:all 2.15.2
2025-09-19 14:08:39 configure libapparmor1:amd64 3.0.8-3 <none>
2025-09-19 14:08:39 status unpacked libapparmor1:amd64 3.0.8-3
2025-09-19 14:08:39 status half-configured libapparmor1:amd64 3.0.8-3
2025-09-19 14:08:39 status installed libapparmor1:amd64 3.0.8-3
2025-09-19 14:08:39 configure libssl3:amd64 3.0.17-1~deb12u2 <none>
2025-09-19 14:08:39 status unpacked libssl3:amd64 3.0.17-1~deb12u2
2025-09-19 14:08:39 status half-configured libssl3:amd64 3.0.17-1~deb12u2
2025-09-19 14:08:39 status installed libssl3:amd64 3.0.17-1~deb12u2
2025-09-19 14:08:39 configure perl-openssl-defaults:amd64 7+b1 <none>
2025-09-19 14:08:39 status unpacked perl-openssl-defaults:amd64 7+b1
2025-09-19 14:08:39 status half-configured perl-openssl-defaults:amd64 7+b1
2025-09-19 14:08:39 status installed perl-openssl-defaults:amd64 7+b1
2025-09-19 14:08:39 configure libjansson4:amd64 2.14-2 <none>
2025-09-19 14:08:39 status unpacked libjansson4:amd64 2.14-2
2025-09-19 14:08:39 status half-configured libjansson4:amd64 2.14-2
2025-09-19 14:08:39 status installed libjansson4:amd64 2.14-2
2025-09-19 14:08:39 configure dns-root-data:all 2024071801~deb12u1 <none>
2025-09-19 14:08:39 status unpacked dns-root-data:all 2024071801~deb12u1
2025-09-19 14:08:39 status half-configured dns-root-data:all 2024071801~deb12u1
2025-09-19 14:08:39 status installed dns-root-data:all 2024071801~deb12u1
2025-09-19 14:08:39 configure perl-modules-5.36:all 5.36.0-7+deb12u3 <none>
2025-09-19 14:08:39 status unpacked perl-modules-5.36:all 5.36.0-7+deb12u3
2025-09-19 14:08:39 status half-configured perl-modules-5.36:all 5.36.0-7+deb12u3
2025-09-19 14:08:39 status installed perl-modules-5.36:all 5.36.0-7+deb12u3
2025-09-19 14:08:39 configure libdbus-1-3:amd64 1.14.10-1~deb12u1 <none>
2025-09-19 14:08:39 status unpacked libdbus-1-3:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:39 status half-configured libdbus-1-3:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:39 status installed libdbus-1-3:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:39 configure libmnl0:amd64 1.0.4-3 <none>
2025-09-19 14:08:39 status unpacked libmnl0:amd64 1.0.4-3
2025-09-19 14:08:39 status half-configured libmnl0:amd64 1.0.4-3
2025-09-19 14:08:39 status installed libmnl0:amd64 1.0.4-3
2025-09-19 14:08:39 configure libxtables12:amd64 1.8.9-2 <none>
2025-09-19 14:08:39 status unpacked libxtables12:amd64 1.8.9-2
2025-09-19 14:08:39 status half-configured libxtables12:amd64 1.8.9-2
2025-09-19 14:08:39 status installed libxtables12:amd64 1.8.9-2
2025-09-19 14:08:39 configure libnfnetlink0:amd64 1.0.2-2 <none>
2025-09-19 14:08:39 status unpacked libnfnetlink0:amd64 1.0.2-2
2025-09-19 14:08:39 status half-configured libnfnetlink0:amd64 1.0.2-2
2025-09-19 14:08:39 status installed libnfnetlink0:amd64 1.0.2-2
2025-09-19 14:08:39 configure dbus-session-bus-common:all 1.14.10-1~deb12u1 <none>
2025-09-19 14:08:39 status unpacked dbus-session-bus-common:all 1.14.10-1~deb12u1
2025-09-19 14:08:39 status half-configured dbus-session-bus-common:all 1.14.10-1~deb12u1
2025-09-19 14:08:39 status installed dbus-session-bus-common:all 1.14.10-1~deb12u1
2025-09-19 14:08:39 configure netbase:all 6.4 <none>
2025-09-19 14:08:39 status unpacked netbase:all 6.4
2025-09-19 14:08:39 status half-configured netbase:all 6.4
2025-09-19 14:08:39 status installed netbase:all 6.4
2025-09-19 14:08:39 configure dbus-system-bus-common:all 1.14.10-1~deb12u1 <none>
2025-09-19 14:08:39 status unpacked dbus-system-bus-common:all 1.14.10-1~deb12u1
2025-09-19 14:08:39 status half-configured dbus-system-bus-common:all 1.14.10-1~deb12u1
2025-09-19 14:08:40 status installed dbus-system-bus-common:all 1.14.10-1~deb12u1
2025-09-19 14:08:40 configure openssl:amd64 3.0.17-1~deb12u2 <none>
2025-09-19 14:08:40 status unpacked openssl:amd64 3.0.17-1~deb12u2
2025-09-19 14:08:40 status half-configured openssl:amd64 3.0.17-1~deb12u2
2025-09-19 14:08:40 status installed openssl:amd64 3.0.17-1~deb12u2
2025-09-19 14:08:40 configure dbus-bin:amd64 1.14.10-1~deb12u1 <none>
2025-09-19 14:08:40 status unpacked dbus-bin:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:40 status half-configured dbus-bin:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:40 status installed dbus-bin:amd64 1.14.10-1~deb12u1
2025-09-19 14:08:40 configure libgdbm6:amd64 1.23-3 <none>
2025-09-19 14:08:40 status unpacked libgdbm6:amd64 1.23-3
2025-09-19 14:08:40 status half-configured libgdbm6:amd64 1.23-3
2025-09-19 14:08:40 status installed libgdbm6:amd64 1.23-3
2025-09-19 14:08:40 configure libnftnl11:amd64 1.2.4-2 <none>
2025-09-19 14:08:40 status unpacked libnftnl11:amd64 1.2.4-2
2025-09-19 14:08:40 status half-configured libnftnl11:amd64 1.2.4-2
